Text,Year,Category,Log_Probability
"27 March 2011 - kruse a chance of socceroos start
Melbourne Victory striker Archie Thompson has received a shock selection boost for Australia's final World Cup qualifier in Japan next week after the injury-enforced withdrawal of Newcastle Jets striker Shane Smeltz.
The 30-year-old Thompson, who has scored twice in two appearances this season, could earn a place on the bench for Socceroos coach Pim Verbeek as Smeltz's replacement.
It is a far cry from the 30-year-old's previous World Cup campaigns, where he failed to break the starting line-up at Germany 2006 and South Africa 2010.
But Thompson believes he can still make a difference if he is given the chance to prove himself at the expense of Smeltz, who has struggled with injuries over the past two seasons and has not featured for the Socceroos since 2009.
""I'm just excited about the chance to be involved,"" Thompson told AAP.
""I feel I am in a good position to be ready if I get the",2011,Sports,-606161152.0
"28 September 2011 - several rape attempts outside png football match
Papua New Guinea - 28 September 2011
Rape Attempts During Football Match in PNG
Two people have been hospitalised after they were allegedly raped by several men in Madang during the FIFA U-20 World Cup match between Papua New Guinea and South Korea. One of the two people, a man, is in a critical condition in hospital.
A South Korean official said that during the match they had heard some scuffle sounds and shouting and assumed it was fans fighting.
However, after the match was over, several men came out of the stadium and raped two people - one man and one woman, according to the South Korean official.
""We heard the scuffle sounds and shouting during the match. However, we could not know that it was related to rape,"" the official said.
The match between the two countries ended with a 1-1 draw.",2011,Sports,-522936128.0
"07 February 2011 - indigenous cricket clash under a cloud
The Western Province Cricket Board (WP) and the Western Cape Cricket Association (WCCA) have been informed that they will be the subject of a disciplinary hearing in the Western Cape Cricket Council (WCCC).
Both WP and WCCA have been notified that the disciplinary hearing will commence on 10 February and will run over two days.  It is believed that the Western Cape Cricket Council has decided to take action against WP and WCCA after they failed to respond to a letter they had sent to them in November 2010, requesting that they pay the outstanding monies for the hosting of the Cricket South Africa (CSA) provincial under-17 tournaments in September 2010.  The CSA had sanctioned these tournaments under a Memorandum of Agreement (MOA) with the two cricket bodies.
The CSAs regional director, Johan Van Jaarsveld, said that the matter of the non-payment of the hosting costs for the under-17 tournaments was raised with the WP Cricket Board and the",2011,Sports,-581279360.0
"21 February 2011 - alarmist police reinforce soccers siege mentality
Terrorists have struck a series of co-ordinated and apparently indiscriminate attacks on a number of football matches, leaving dozens dead and many more injured.
At least 21 people were killed and more than 40 were injured at a game between Arsenal and Tottenham, the largest death toll in the country in more than 20 years.
At the same time, three supporters of the visiting team were killed in a bombing at a stadium in Stoke. And in a third attack, another supporter was killed in a mass brawl at a ground in the West Midlands.
The Prime Minister, David Cameron, called the attacks 'despicable', adding that the country would 'fight them every step of the way'.
Meanwhile, the Government said that it would be seeking to prevent future attacks by introducing a series of measures to improve security at football matches, while also trying to ensure that there is less scope for fans to engage in violence.
Among the steps to be taken will be the establishment of a single organisation to manage",2011,Sports,-585463936.0
"10 January 2011 - cricket an absurd matter of national import
The English cricket team was routed today, 10 January 2011, by Sri Lanka, at the Sinhalese Sports Club Ground in Colombo. The English team, despite being the team on tour, and despite playing in a home match against Sri Lanka, are in the unenviable position of having lost all three Test matches against a team that ranks lower than them in the Test match rankings. England, by virtue of their position at the top of the Test rankings, were in the position of being the team on tour; their bowlers, batsmen and fielders are therefore obliged to perform at their best, and their team has been routed. If the Test rankings are of any significance, then England, with 107 points, are better than Sri Lanka, with 100 points.
This is not the first time that the English team have been routed by Sri Lanka; they were defeated in a One Day International match in Colombo in 1998, and were defeated in a",2011,Sports,-580575360.0
"24 January 2011 - aussie teen wins worldwide football comp
Aussie teen wins worldwide football competition
Published 5:00am Friday 21st January 2011
A 15-year-old schoolboy has been crowned the world's best soccer player after he beat off competition from the Netherlands, Japan and China to be crowned champion in the prestigious adidas Golden Ball competition.
Australian schoolboy Joshua Rose was awarded the top prize in the Golden Ball competition which is held at each year's adidas Cup.
It is the first time an Australian has been named winner of the world's most prestigious junior football tournament.
Joshua beat off tough competition from the Netherlands, Japan and China, each of whom were considered as contenders.
Joshua's father, John, is the head coach of the Northern Territory Institute of Sport and has coached Joshua for the last two years.
He was thrilled to be crowned the world's best soccer player in his age group.
Joshua said: ""I was really happy. I played really well.
""I've won the Golden Ball for",2011,Sports,-582136192.0
"14 December 2011 - cricket batting camp with Andrew McGlashan
Andrew McGlashan - A great cricket coach and all round nice guy. His book Cricket Coaching with Balls and Guts is a must for all coaches.
He has also written a series of 20 tips for batting which are now published on his blog.
Andrew will be coaching at the West End Cricket Club in Weybridge on 1st and 8th January 2012, and at the Cricket Field in Esher on 2nd and 9th January 2012.",2011,Sports,-314244864.0
"15 December 2011 - mitchell australian cricket where to from here.
In the space of one week the future of Australian cricket has been decided, a future that has been defined by the past 15 years of dominance and success. Cricket Australia (CA) announced a shake up in their management structure to include a new Head Coach and a new Director of Cricket. Their previous appointment of Mickey Arthur as Head Coach was widely condemned by the media and the cricketing public.
The reasons for the dismissal of Arthur were varied and controversial. The main issue being that Arthur’s aggressive style of cricket did not suit the new breed of young cricketers. Some believe that CA was just looking for someone to blame and Arthur was the easy target. The fact that CA have been accused of making a rushed decision with no clear criteria for who would succeed Arthur also makes the decision questionable.
Cricket Australia had their own criteria for selection and a number of candidates were interviewed. They chose a highly qualified candidate in the form of Darren Lehmann. Lehmann’s selection came as a surprise to",2011,Sports,-574984128.0
"26 January 2011 - socceroos boast defensive physical edge over saffrons
The Socceroos will enjoy a physical edge over the Saudis in Wednesday’s 2011 AFC Asian Cup quarter-final clash according to coach Holger Osieck.
Osieck is adamant his side’s strength in the midfield will be vital as the Socceroos attempt to knock out the Asian Champions at Stadium Australia.
“We have an advantage on them. We are the stronger side. They have an advantage on us, they are a very good team,” Osieck said.
“Every game is important. I don’t care if we have to play with ten men. It doesn’t matter to me, as long as we win the game.
“I can say the midfield has an advantage for us, but I am sure we have to be very careful in the next game.
“They are not an easy team. If you make a mistake they will kill you, so we have to be very careful and careful in every aspect.”
Osieck says it will be",2011,Sports,-600270336.0
"22 November 2011 - casson retires from all cricket roles
After 15 years of service, Andrew Casson is retiring from all his cricket roles with immediate effect. In his letter to the ECB, he wrote: ""it is with regret that I must announce my intention to step down from the role of ECB Cricket Director and all of my other cricket responsibilities, with immediate effect. It has been a privilege to have served as ECB Cricket Director for the past six years and I would like to thank all of those who have supported me in my role and the game over this period.""
Click here to read the full article.",2011,Sports,-353600704.0
"02 November 2011 - former socceroo madaschi joins heart
FORMER Australian soccer international, Anthony 'Mads' Madsen, will join Heart in a coaching role in 2012.
Mads is a highly experienced player having spent 14 years in the Australian A-League playing for both Adelaide United and Perth Glory.
He has also played in Europe for Dutch club Heerenveen and Italian Serie A side Sampdoria, and has extensive international experience with the Socceroos.
Mads is the latest former Socceroo to sign with Heart and joins Mark Schwarzer, Mark Viduka, Brett Emerton and Lucas Neill on the club's coaching staff.
He will work closely with new coach John Aloisi on the club's playing staff and will have a major role in the Heart Youth Centre, a key part of the club's youth development pathway.
Heart Football Chief Executive Officer, Scott Munn, said the club was pleased to announce Mads had signed on.
""Mads is a highly regarded player in the A-League,",2011,Sports,-598203840.0
"21 January 2011 - socceroos hopeful injured trio will play in friendly against Netherlands
20 January 2011 - socceroos hope to have injured trio available for friendlies against Netherlands
20 January 2011 - socceroos call in three late additions to squad
19 January 2011 - socceroos captain Cahill confident of Netherlands series
16 January 2011 - socceroos defender Degenek out for three months
15 January 2011 - socceroos forward Koutouan out for three months
14 January 2011 - socceroos midfielder Spiranovic to have ankle surgery
7 January 2011 - socceroos captain Cahill to captain in Holland
5 January 2011 - socceroos striker Vidoic calls for more discipline from his team-mates
4 January 2011 - socceroos striker Vidoic happy to be back in a socceroos squad
1 January 2011 - socceroos captain",2011,Sports,-612884608.0
"04 July 2011 - former football great don roach dies
Donnie Roach (1934-2011)
Former football great Don Roach has died. Roach had played with the Dallas Texans and Dallas Cowboys from 1959 to 1963. The 76 year old Roach died in his Dallas home. His family has not released further details.
Source: http://dallascowboys.com/news/2011/07/04/former-dallascowboys-roa...
04 July 2011 - texas legislature overrides governor's veto of education funds
The Texas House of Representatives has voted to override Governor Rick Perry's veto of a budget that contains funding for education. The Texas House voted 86-55 to override the governor's veto. The Texas Senate voted 21-10 to override the veto on Friday.
The Texas House is now 83 votes short of the two-thirds vote needed to override the governor's veto.
Source: http://www.statesman.com/news/2011/07/04/texas-leg",2011,Sports,-588364800.0
"14 January 2011 - socceroos concerned by massive disaster in Thailand
The Australian team has learnt of the tragic events that have unfolded in Thailand following the devastating earthquake and tsunami in the country.
The Socceroos have been in training in Adelaide for the World Cup qualifying match against Jordan and, along with the Socceroo support network in Adelaide, they were very concerned to hear about the magnitude of the situation in the region.
A large number of Australian citizens were in the immediate region of the tsunami, including a number of players and officials of the Adelaide United A-League club, including coach John Kosmina, who had travelled to Phuket to assist the Australian embassy and the Australian High Commission in Bangkok.
Australia’s Consul General in Bangkok, David McIver, has confirmed to the Adelaide United football club that there have been no Australian deaths or injuries at this stage. The consulate has been in touch with the Australian ambassador to Thailand, who is currently in Bangkok, to discuss what assistance can be provided in the coming days.
The Socc",2011,Sports,-588980864.0
"06 April 2011 - public toilet provision becomes political football
I have been a keen watcher of this issue for quite some time. In 2006, I became involved in a campaign on the subject of public toilets after I noticed the proliferation of signs prohibiting urination in public places. I contacted my local councillor who, along with the local council and the community organisation, responded by installing the first of a string of public toilets in a number of locations in the area. I was pleased to see the positive response from the community. In 2009, the local councillor (and other councillors) had the foresight to pass a motion for an annual grant for community groups to apply for to improve public toilet provision in the area.
I have been to the public toilets installed in 2006 and have been happy with their provision. I can say that they are clean, have a pleasant smell and, in my view, look very nice. They are not in every location where a sign says 'no urination', but they are in good locations and there",2011,Sports,-566008896.0
"14 July 2011 - cricket sri lanka malinga bowling action retest
Banned Sri Lankan pacer Lasith Malinga has had his bowling action retested following an inquiry by the International Cricket Council (ICC), which showed he had a similar bowling action as before.
Malinga's bowling action was reported during the Champions League T20 in South Africa in October 2010 and was initially retested the following month.
However, he was found to have a legal action, and was cleared to bowl in the Champions Trophy last year.
But the ICC had Malinga's bowling action retested during the World Cup in June this year, when he was reported for a no-ball against New Zealand in the Super Eights.
Malinga had been cleared by the ICC after his first retest, but the latest tests have found he has a similar bowling action as before.
""I can confirm that the second test has shown a similar action to that recorded during the initial report in October 2010,"" a statement on the ICC website said",2011,Sports,-598624768.0
"20 April 2011 - socceroos to face nz in friendly
The Socceroos have added a friendly against New Zealand to their preparation for the AFC Asian Cup. The match is scheduled to be played at the Suncorp Stadium in Brisbane on 6 June.
The Socceroos are currently preparing for the AFC Asian Cup in Qatar with a camp in Dubai that runs from 19 April to 6 June.
The match will also see the return of Tim Cahill, who has not played for the Socceroos since the 2010 FIFA World Cup in South Africa.
""New Zealand are a strong side, but the Socceroos have also strengthened considerably since the last time they played,"" said head coach Holger Osieck.
""We are looking forward to testing ourselves against a team that is similar in style and strength to our Asian Cup opponents. This match gives us the chance to fine tune our game, and I'm sure both our fans and players will be looking forward to it.""
AFC Asian Cup, Australia, New",2011,Sports,-612415616.0
"24 June 2011 - football legends farewelled in sydney funerals
The state funeral of great Australian footballer Bob Skilton and former Sydney Roosters rugby league coach Jack Gibson were two of the many events held across the country yesterday. Sydney funerals of this magnitude are few and far between and each is different. In the case of the Skilton family, the funeral took place in the chapel of St Vincent’s Hospital, Potts Point, Sydney. The Roosters club’s first-ever premiership and 1949 Grand Final coach Jack Gibson was farewelled with a service in the Grandstand at the Sydney Football Stadium.
The funeral service of the late Australian footballer Bob Skilton was held at St Vincent’s Hospital Chapel, Potts Point, Sydney. The service was attended by close family members, his children and grandchildren and a host of dignitaries. The state funeral was broadcast live on national television with a number of celebrities and current Australian Football League (AFL) greats also in attendance.
Funeral director Michael J. Clarke of",2011,Sports,-591558144.0
