Text,Year,Category,Log_Probability
"01 November 2011 - kenya says airstrike didnt hit refugee camp.
Kenyan authorities say a missile attack on a rebel camp in northeastern Kenya was an error, not an intentional airstrike as a Somali rebel group had claimed.
Kenyan army officials said on Wednesday that the camp in Dadaab, home to nearly 500,000 Somali refugees, was not attacked as the al-Shabab rebels had claimed.
""We can confirm there was a missile strike yesterday in Mandera, not Dadaab,"" a Kenya Defence Forces spokesman said, according to Reuters.
The al-Shabab spokesman said earlier on Tuesday that the group's fighters had been killed in an attack carried out by Kenyan forces, and that one of the missiles hit a camp where 500,000 people live in two sprawling settlements.
Kenyan officials said the attack on Monday did not happen.
The Kenyan government has said it will launch an offensive into southern Somalia after al-Shabab militants killed 36 soldiers in an attack on the Kenyan town of Mandera on October 26.",2011,Technology,-607098368.0
"20 April 2011 - pakistani women rally against french burka ban
French MPs vote to ban burqa and full-face veils
France has voted to ban the wearing of full-face veils in public after a French court rejected a challenge to the law.
The French parliament's National Assembly overwhelmingly backed the legislation by 331 votes to two.
It now goes to the Senate, which could pass the bill into law within days.
The full-face veil covers all but the eyes and was introduced in France by a small minority of Muslims in recent years.
The law is one of the most wide-ranging of Europe's strict new legislation against face-covering clothing.
It bans the full veil and also the niqab - which covers the whole face, leaving only the eyes uncovered - from schools, hospitals, public transport and other public places.
There are some exemptions for places of worship and religious holidays.
The measure had the backing of both President Nicolas Sarkozy and opposition leader Francois Hollande.
The French parliament had earlier rejected an amendment to the law, which would have required a",2011,Technology,-602738560.0
"07 April 2011 - teacher accused of using force against students
Teacher accused of using force against students
A teacher from a school in Ho Chi Minh City is being investigated for using force to discipline a girl. The teacher, who has not been identified, hit the girl in front of her peers in a classroom.
According to Le Van Viet, vice principal of the school, the teacher, who is being accused of abuse, has been dismissed and the case is being handled by the police.
The incident took place on March 14. The girl’s mother was not home when the incident occurred, so the teacher was only found out when the girl started bleeding from her mouth.
Viet said that the teacher was a newcomer and was trying to teach students in English. He said that the girl was being disciplined for talking in class.
The girl said that the teacher used a broomstick to hit her in the head and the face, while the teacher denied the allegation, claiming the girl was being disciplined using a plastic rod.
This is the latest case of a teacher",2011,Technology,-583898496.0
"31 January 2011 - fears graduate shortage impacting dairy expansion
New Zealand dairy exports are being restricted by a shortage of young dairy farmers, says a leading milk processor.
Fonterra's export boss Wayne McNee says that's impacting the expansion plans of dairy farmers in Canterbury.
""It's impacting our own business as we try and get new cows into farms,"" he says. ""It's impacting the expansion plans of farmers in Canterbury, who have to wait until there's a flow of young farmers to go on their farms, to enable them to expand.""
McNee says the shortage could have an impact on the Canterbury economy.
""I think it's important that young people come into farming in Canterbury, so that you can have an expansion of the dairy industry in the Canterbury region.""
He says Fonterra is actively working to encourage young people to consider farming, and is working closely with the New Zealand Agricultural and Resource Management Council.
McNee says Fonterra is also actively involved in schools programmes such as Future Farmers of New Zealand, the Landcorp dairy programme,",2011,Technology,-580733376.0
"10 June 2011 - ecclestone under fire in bahrain debacle
10 June 2011 - Ecclestone under fire in Bahrain debacle
F1 supremo Bernie Ecclestone is under fire from a growing number of politicians and human rights groups over his role in Bahrain's Formula 1 race this weekend, with the FIA's chief steward Charlie Whiting on the verge of resigning. Whiting, 73, has already told his boss Jean Todt he has 'lost confidence' in Ecclestone and is threatening to quit over the 'disgraceful' manner in which the Bahrain Grand Prix is being conducted.
Former French President Jacques Chirac and the European Parliament have joined human rights groups in condemning F1's return to Bahrain, with Chirac calling it'shameful' that the sport is not only continuing in the country but is 'promoting the image of this regime'. The FIA is in the process of conducting a 'full review' of its security measures in Bahrain for next year's race, but that",2011,Technology,-596343936.0
"25 February 2011 - bargain hunters drive end of week rally
US stock market rebounded sharply from last week’s sell off and ended the week with solid gains, supported by bargain hunters. The Dow Jones Industrial Average ended Friday up 1.0% at 11,327.66. The S&P 500 gained 1.0% to 1,211.98 and the Nasdaq Composite added 1.5% to 2,554.51.
Oil prices fell 1.0% to $102.41 a barrel on a weaker dollar and a rise in oil stockpiles. The dollar rallied as investors sought safe-haven assets. Gold rose 0.2% to $1,389.30 an ounce, after falling to a three-month low on Thursday.
In Europe the FTSE 100 index in London was down 1.4% at 5,559.60. The Euro Stoxx 50 index in Paris fell 0.4% to 2,560.40. The German",2011,Technology,-611637824.0
"10 May 2011 - labor doctored railway assault figures mulder 2011-05-10
The government has admitted that its figures on the number of workers assaulted on the railways are not correct.
In a reply to a parliamentary question, Justice minister Ivo Opstelten says the figures had been ‘doctored’ and were based on an incorrect survey.
The Dutch railway is the most dangerous place for workers in the country. Last year, 1,200 of them were assaulted on the job, according to the National Labour Insitute.
In March the government promised to set up a taskforce to look into the safety of workers on the railways, and to come up with a list of safety measures that need to be taken. The taskforce is supposed to report back at the end of June.
Opstelten says the government had hoped to present the list to parliament during the current session of parliament, but will have to wait until the autumn to do so.
Meanwhile, the government is expected to make public the report it received from",2011,Technology,-585756160.0
"22 May 2011 - volcanic eruption shuts down iceland airspace
Iceland's airspace was shut down due to a volcanic eruption that had sent a massive cloud of ash high into the air and over the UK. Iceland is known for its geothermal activity and earthquakes. Volcanoes on the island have erupted over the centuries, often sending ash into the air, blanketing much of the island with ash. In 2010, a large eruption from Eyjafjallajokull caused significant disruption in air travel in Europe and the UK. It is estimated that 10-15 million passengers were affected, as air travel was suspended from several European countries. The volcano that erupted in 2010 is believed to have produced a larger volume of ash than that of Krakatoa in 1883.
Ash cloud from Eyjafjallajökull volcano in Iceland. Credit: USGS. Ash cloud from Eyjafjallajökull volcano in Iceland. Credit: USGS.",2011,Technology,-567859328.0
"23 August 2011 - gillard defends thomson over new claims
Former federal Treasurer Wayne Swan has launched a scathing attack on a colleague, telling a Sydney business lunch that he had ""lied his head off"" in a newspaper column.
The former Treasurer Wayne Swan was a key figure in the Federal Labor Government, but now has become a key figure in the Opposition.
The former Treasurer Wayne Swan was a key figure in the Federal Labor Government, but now has become a key figure in the Opposition. Photo: AFP
Mr Swan said he had not discussed the claims by Kevin Rudd's former chief of staff, Graham Richardson, who has accused Julia Gillard of lying about her relationship with Mr Swan when she moved to oust him as leader.
Mr Richardson, who wrote a column in last weekend's Sunday Age newspaper, said Ms Gillard and Mr Swan were lovers and he was the one who told her she should oust Mr Swan.
Mr Swan made his comments in an address to a Sydney business luncheon.
""I had the absolute pleasure of being told in the",2011,Technology,-597682304.0
"22 January 2011 - ousted haitian dictator apologises to victims
Haitian dictator Jean-Claude Duvalier has apologised for the torture and deaths that were caused by his regime. He told his captors that he was sorry for the human rights abuses during his 15-year rule in Haiti, the Associated Press reported.
Mr Duvalier has been kept in solitary confinement in a prison cell in Port-au-Prince. His wife, Michelle, was detained in a nearby house.
The dictator is now facing charges of embezzling the country's money, according to the Associated Press.
The US government had long wanted to bring him back to America, but had been unable to.
Mr Duvalier fled Haiti in 1986 after the people of Haiti became fed up with the corruption and human rights abuses.
However, he had been unable to leave Haiti due to the US embargo on his country. Haiti had refused to hand him over to America.
In 1994, a US-led peacekeeping force returned Mr Duvalier to power",2011,Technology,-608594368.0
"01 April 2011 - legal action launched against ccc's new licence fee
Legal action has been launched by a coalition of campaign groups to challenge the validity of Ofcom's latest licence fee decision.
The groups, including the Campaign for Commercial Free Broadcasting and Channel 4 Supporters, have filed a legal case with the High Court after the regulator gave its final approval to a new licence fee regime.
It was the second time this year the groups had tried to intervene to challenge the decision, after the first court case was dropped when Ofcom dropped plans to increase the licence fee from £128.50 to £147.50 for the first time since 2005.
The groups claim that a new public consultation, launched by the Department for Culture, Media and Sport (DCMS) at the end of February, ""replaces the obligation to have a public debate on whether to increase the licence fee"", and is not a consultation at all.
They add that DCMS has not properly consulted on the licence fee and that the decision was made by Ofcom to",2011,Technology,-586253568.0
"09 November 2011 - haitians demand compo for cholera outbreak
Haitians demand compensation for cholera outbreak
PORT-AU-PRINCE, Haiti — Hundreds of Haitians on Monday demanded compensation from the United Nations, which they say is responsible for the cholera epidemic that has killed hundreds and sickened thousands since October 2010.
A 15,000-strong crowd marched from downtown Port-au-Prince to a United Nations base near the city's international airport, carrying signs demanding that the U.N. be held responsible for the outbreak of the disease that has killed hundreds and sickened thousands in the poor Caribbean nation since October 2010.
Demonstrators accused the U.N. peacekeeping mission in Haiti of not adequately protecting water supplies and accused the world body of deliberately withholding the results of an investigation into the cholera outbreak.
The 9,000 U.N. peacekeepers in Haiti have been under scrutiny since the disease was discovered in the country, with critics saying the U.N. did not have enough water-treatment facilities and failed",2011,Technology,-619260672.0
"12 September 2011 - feathers fly as baiada poultry faces accc investigation
It appears that the Australian Competition and Consumer Commission (ACCC) is launching an investigation into alleged price fixing among large poultry producers. The industry is in turmoil with the current issue of Australian Food and Grocery (vol 8 no 7) dedicated to the poultry industry, with two articles focusing on this issue.
The poultry industry is dominated by two companies, Inghams and Baiada, who together hold a monopoly of around 85% of the market. These two companies are currently being investigated by the ACCC, which is looking at claims that they have engaged in anti-competitive conduct in the Australian poultry market.
The poultry industry has a very complex value chain, and the ACCC has identified a number of different price fixing mechanisms that may have been employed. For example, price fixing has been alleged to have occurred on the farm gate level between the producer and the broiler house owner, or between the broiler house owners. This is a particularly controversial issue as the broiler house",2011,Technology,-587804480.0
"23 March 2011 - water campaign to flush out savings
On March 23rd, 2011, a few dozen people gathered at the corner of Sherbrooke and De Maisonneuve in front of the Bonaventure Hotel in downtown Montreal. The objective of this protest was to flush out the savings that have been made by the provincial government. The protest was in opposition to a law passed by the Liberal government in 2007 that allowed hotels to charge more than the maximum price set by the provincial government. The protest took place in front of the Bonaventure Hotel because they were charging 60% more than the maximum price set by the law.
The protest was organized by members of the Quebec Federation of Labor, who had taken part in a week-long series of demonstrations against the budget cuts. During the week, they visited the homes of the ministers responsible for making the cuts, and took them out for lunch. They were unsuccessful in persuading them to abandon the cuts. In the final protest on March 23rd, ",2011,Technology,-575561600.0
"21 December 2011 - trains and rains lead to harvest delays
Farmers were busy over the weekend with the harvest with many in the central and southern regions completing the task. However, those in the north were still struggling with transport problems following the heavy rains experienced in the past couple of days. This caused major transport disruptions and in many cases farmers had to wait for roads to be cleared before they could transport their produce. In addition to the rains, there were some other challenges faced by farmers over the weekend.
In the south, farmers in Mzimba and Nkhatabay reported that they were unable to harvest due to the rains. However, those in Dedza and Lilongwe reported that they had a successful weekend. Those in Dedza had a busy harvest and also sold their produce to buyers who had come for the purpose of buying their produce. There were a number of buyers in Lilongwe, most of them from Mzuzu. The produce sold at the weekend included; potatoes, maize, soya beans, groundnuts, sunflower",2011,Technology,-579075776.0
"01 March 2011 - miner raises funds for child abuse centre
In a sign of their community spirit and dedication to supporting the local community, local miners recently raised a staggering £5,000 for a local child abuse centre.
The money was raised by local miners through a series of activities at the company’s coal face, including a cake sale and ‘guess the weight of the pudding’ competition. A range of raffle prizes were also available, including a range of ‘mine-themed’ prizes such as a replica mining helmet and pick. The event was also supported by local business who kindly donated raffle prizes.
The event was organised by local miners, who are members of the British Coal Mining Community (BCMC), a national charity dedicated to raising money for local children’s centres. These centres are run locally and provide facilities such as play areas and crèches for local families, many of which are reliant on donations.
Graham Crampton, Chief Operating Officer for West Cumbria Mining said, “The miners at our project site were very keen to",2011,Technology,-577737856.0
"05 April 2011 - concerns raised about resort expansion
I have been informed by a member of the public that the Resort has submitted a proposal for expansion to the local planning authority. They are proposing to expand the site to 130 hectares, or around 320 acres. This would be more than 10 times the area that was zoned for development in the original planning permission. It would require the demolition of 90 per cent of the existing buildings, including the hospital. This proposal is currently under consideration. I would like to stress that the Council will always be ready to consider reasonable applications for development which are in the public interest. However, it is clear that the application being considered represents a substantial change in the use of land from one that provides health care and a range of employment opportunities to one that is almost entirely residential. In addition to the size of the expansion, this application contains several other issues which are of concern.
The first concerns the impact of the expansion on the surrounding landscape and the environment. The Resort is located in a very attractive",2011,Technology,-572892864.0
"25 October 2011 - jail overcrowding blamed for bashings
Jail overcrowding is behind the increase in the number of inmates who are subject to physical abuse, the NSW Corrective Services Minister David Campbell said today.
Mr Campbell said that while the number of assaults on inmates and staff was up in the past two years, that figure was lower than the 1980s.
""I am confident that the vast majority of inmates are treated with respect and courtesy by officers,"" he said.
""Corrective Services is a safe working environment for staff, and the vast majority of officers and inmates treat each other with dignity and respect.
""In fact, the vast majority of officers have never been attacked in their careers.""
Mr Campbell said that staff-to-inmate ratios had increased in recent years, but there were ""always going to be some who break the rules and cause trouble"".
He said the most common reason for inmate-on-inmate violence was overcrowding, and staff often had to break up fights.
Mr Campbell said that since 2006, there had been 2",2011,Technology,-594422656.0
"16 August 2011 - afghan girl injured in aussie raid
A teenage Afghan girl is fighting for her life after a bomb planted by Australian special forces tore off her arm and her leg during a search of a suspected Taliban safe house, the Afghan president has told a conference in Kabul.
Hamid Karzai said the girl's name was Aisha and that she was a child bride whose father had given the Taliban her hand in marriage.
The Australian prime minister, Julia Gillard, has ordered an inquiry into the incident, and said that if it established a violation of the laws of armed conflict, the perpetrators would be punished.
She said it would also examine the issue of the protection of civilians during military operations, and whether special forces troops had received adequate training.
Aisha, who is in her early 20s, had her left leg and arm blown off in a raid on a house near the village of Sayedabad in Logar province on 14 August.
The raid was part of Operation Slipper, Australia's contribution to the war in Afghanistan",2011,Technology,-600732800.0
"11 April 2011 - final voyage for hmas adelaide
On 11 April 2011 HMAS Adelaide, the second vessel of the Adelaide class, embarked on her final voyage from Sydney Harbour.
She was towed to Cockatoo Island and placed in reserve. The ship will now undergo a period of de-stocking and a major dry dock refit. This process will allow the vessel to be put into operational service again as required by the Australian Defence Force.
The Adelaide class frigates have served Australia well in the international community, and have seen service on three different types of missions, including peace keeping operations.
The Adelaide is currently deployed on the Maritime Security Operations (MSO) in the Middle East, a mission that has seen 40,000 Australian Defence Force personnel serve overseas in the last four years.
In addition to the three frigates and five Supply Class vessels, the Royal Australian Navy operates two multi-role ships: HMAS Newcastle, the largest vessel in the fleet, and HMAS Kanimbla, the smallest vessel that",2011,Technology,-579218176.0
"11 October 2011 - building boom puts training on hold
11 October 2011 - building boom puts training on hold
A recent survey conducted by the Building Schools for the Future (BSF) Partnership with the Building Schools for the Future (BSF) Council showed that the current training offer is not meeting the needs of BSF staff and partners.
The survey, which was sent to 60 BSF Partnership and BSF Council members, asked them to comment on a range of current and potential training offers. A total of 19 respondents replied, with 13 responding that training was required, and 12 responding that training would be useful. The survey found that the areas in which training is required are in the main:
It is clear that BSF Partnership staff and partners are keen to develop their skills and expertise in order to increase the efficiency and effectiveness of the partnership. In particular, the importance of understanding the role of the local authority, of the BSF Programme Board and of the BSF Council was highlighted. The survey also showed that there",2011,Technology,-592328064.0
"10 July 2011 - saints run riot over power-hungry gombeen
The gombeen elite have been put in their place as a massed band of activists swept to victory in the local elections last week.
The result is a huge slap in the face for the gombeen elite and a victory for the grass roots activists. In an indication of how the gombeen elite lost control of the democratic process, they managed to lose all 27 seats they held at the last election.
It's a very encouraging result, especially as it shows that the gombeen machine's grip on power in Dublin was weakening even before the crisis hit.
The gombeen elite in the city managed to lose 5 of their 6 seats in the last local elections to the grass roots activists, but have been unable to reverse that trend since then.
In some wards the gombeen machine lost all of its representatives.
The gombeen elite have become more concerned with winning local elections at all costs in recent years, even if that means",2011,Technology,-567198272.0
"15 April 2011 - brisbane judge jails people smugglers for 10 years
15 April 2011 - brisbane judge jails people smugglers for 10 years
Posted in Australian Politics, Politics, Media Release, Immigration, Migration and Refugee Issues, Terrorism, Counter Terrorism on 15 April 2011
The Hon. Bob Baldwin, Member for Brisbane, has today welcomed the announcement by the Attorney-General, Robert McClelland that the Immigration Minister, Chris Evans, will use the maximum 10 year jail sentence available to him under section 500 of the Crimes Act 1914 against the 4 persons convicted of trafficking in persons for the purpose of unlawful immigration into Australia.
Mr Baldwin said:
“I am pleased to hear that the maximum sentence of 10 years is to be imposed. I have had a number of constituents contact me about the cases and I have supported their calls for the maximum penalties. It sends a clear message that this behaviour will not be tolerated.
“We must not allow these people to make a mockery of the Australian community,",2011,Technology,-591876992.0
"27 July 2011 - report recommends time and certainty for forest carbon projects to be guaranteed
26 July 2011 - New report shows forestry can help developing countries meet global warming targets
26 July 2011 - New research report launched by WWF-UK
20 July 2011 - Greenpeace and WWF urge EU to act now to secure future of forests
18 July 2011 - WWF calls on European Commission to protect the world's forests
17 July 2011 - World's first forest carbon standards launched in the EU
12 July 2011 - WWF statement in response to the report by the International Panel on Climate Change (IPCC)
12 July 2011 - WWF welcomes UN agreement to start talks on international rules to control emissions from aviation
12 July 2011 - WWF and partners launch forest campaign to save rainforests and stop global warming
08 July 2011 - WWF welcomes EU decision to include forest carbon in climate policy
06 July 2011 - WWF calls on EU",2011,Technology,-594496256.0
"04 January 2011 - british actor pete postlethwaite dies
peter postlethwaite was an award-winning actor, best known for his role as the sinister chief inspector darby in the 1987 film ""the dead"". he was 64 years old.
""he was a wonderful actor, he had a very special presence,"" said david linley, who had worked with postlethwaite on ""the king's speech"". ""he was a lovely man, he was full of wit and humor and we had a wonderful time working together. i was so sad when i heard the news.""
""the dead"" was a harrowing and intense look at a troubled family's relationships and the past that has scarred them, with a particular focus on postlethwaite's character. he won the best actor award at the 1987 cannes film festival for his performance.
""he was such a gifted actor,"" linley said. ""he could do anything and he was so dedicated to his work. he was such a pleasure",2011,Technology,-597795776.0
"25 January 2011 - details emerge of black friday beach rescues at Llandudno
On 25 November 2010, 13 people were rescued from a flooded beach at Llandudno by 5 RNLI crewmen. The rescue took 2 hours and involved a search for survivors in an area up to 150m wide and 300m long. They were wearing the new 'Polaris' survival suits, developed by the RNLI, which were introduced into service in September 2010.
The following day the BBC Wales News website reported:
An RNLI rescue team has been praised for saving lives after people were swept out to sea by a freak wave.
The five crew from Llandudno all helped rescue up to 13 people from the water after a storm surge caused the sea to flood into the town.
Three people were airlifted to hospital with injuries, with four people being admitted to the local hospital with minor injuries.
Four other people, all members of the same family, were rescued by members of the public.
",2011,Technology,-589051008.0
"01 December 2011 - grain crops unscathed despite bad weather
Grain crops have come through the summer dry weather relatively well with little impact on yield and quality. However, this is not the case for livestock producers who are having to adjust their strategies to cope with the low feed prices. Livestock farmers and feed producers are looking for solutions that allow them to continue farming and reduce costs. As a result, several alternative feed ingredients are gaining popularity in the marketplace. These include wholemeal wheat, maize meal, and wheat straw.
Although there is currently a price differential between wholemeal wheat and conventional wheat, it may only be a matter of time before the two products become as popular as they were some years ago. “Although the price of wholemeal wheat is currently 50c higher per ton than conventional wheat, farmers are starting to use the wholemeal variety as they are realising that it does not reduce the yields of their crops. They also believe that it has greater nutritional value,” explains Piet Visser, manager at PWS Grain SA. “",2011,Technology,-582070848.0
"06 April 2011 - dead woman had legionnaires disease and was treated at hollyoaks hospital. her husband says the place is filthy and they should close it down.
Hollyoaks Hospital is a hospital featured in the first season of Hollyoaks. It is where most of the Hollyoaks residents receive treatment. It is owned and operated by Dr. Rob Hewitt.
A group of young men are on their way to Hollyoaks hospital when they spot a girl on the floor. They all go and help her up and ask her what is wrong. She explains that she has a toothache and is on the way to the hospital, they ask her where she lives and she says she lives in a flat but then goes quiet. When they arrive at the hospital, the receptionist asks her name but she doesn't answer, and asks again but she doesn't answer again, and is taken away by a doctor and another nurse. One of the young men goes up to the receptionist to ask her where the girl has gone but",2011,Technology,-571554752.0
"23 December 2011 - death driver in jail f or longer than a decade, was acquitted today by a jury, after the Crown failed to prove beyond reasonable doubt that the man was driving while over the legal limit for blood alcohol.
The case against the 55-year-old, from the Whangaparaoa Peninsula, centred on whether he was driving in the moments before he allegedly knocked down a young woman in Auckland in February 2006.
The woman was riding her bicycle home from a party and was struck from behind and knocked onto her front.
In 2009, the woman suffered a stroke and died two years later, aged 29.
But the driver - who has never been convicted of drink driving - was acquitted today after a jury returned a unanimous verdict of not guilty.
The jury spent just over two hours deliberating the case.
In its submission to the court, the Crown argued that the man had driven the wrong way up Victoria Street before crashing into the woman.
The Crown had to prove beyond reasonable doubt that the man was driving under",2011,Technology,-583297408.0
"02 June 2011 - hailstorm turns crop profits sour
Barely one month after harvest, most farmers have had to face the harsh reality of a crop failure, with hailstorms in some areas hitting the 2010-2011 crop, with most of the hail affected being maize.
The hailstorm which struck on 2 June hit farmers in 10 districts in Mashonaland, Mashonaland West, Matabeleland North and Midlands provinces, affecting an estimated 200,000ha of maize.
According to the Disaster Management Committee, the hailstorms which hit the Midlands, Matabeleland and Mashonaland West provinces, are estimated to have caused between 200 000 to 300 000 tonnes of loss to maize and other crops.
The areas worst hit by the storms were the districts of Chikomba, Muzarabani, Shurugwi and Tsholotsho.
According to the National Climate Centre, the areas affected by the storm are also the ones that had experienced a good harvest.
",2011,Technology,-579243520.0
"18 November 2011 - wa grain harvest worst quality on record
18 November 2011 - wa grain harvest worst quality on record
18 November 2011 - WA Grain Harvest Worst Quality On Record
WA Grain Harvest Worst Quality On Record
18 November 2011 - WA Grain Harvest Worst Quality On Record
WA Grain Harvest Worst Quality On Record
The Western Australian grain industry has just harvested the lowest quality grains on record, with growers facing a $500 million shortfall in earnings, the Australian National University says.
It is believed to be the worst in more than 80 years and comes on top of a $2 billion slump in grain prices in the past 18 months.
ANU economist Peter Gooday, who is heading a study on the WA industry, said the latest data on grain quality from the WA Department of Agriculture and Food was ""very poor"" and ""a massive reduction in price from last year"".
""Growers will be out of pocket in a very big way. They have a lot of expenses to pay for in the next few months",2011,Technology,-591197440.0
