Text,Year,Category,Log_Probability
"22 July 2011 - abc business news and market analysis.
On Tuesday, I posted an entry entitled 'Inflation Is Not Inevitable'.
It's one thing to be right about the economy. It's quite another to be right about the inflationary trend.
That is, even if we do have inflation, it's quite possible that the rise in the CPI (or any other price index) is simply a 'transient' phenomenon.
I noted in my last post that if inflation were a'reality', then the market would reflect that fact, in the form of a sharp rise in bond yields, and a fall in stock market prices.
We haven't seen any of that.
We're still in a world of low interest rates and low inflation, in spite of rising commodity prices.
So, if the government really is committed to preventing the CPI from rising above 2.5% - and if it's really serious about this - then it can't let CPI run away with itself.
So, it can't let CPI rise for a",2011,Economy,-559825216.0
"30 July 2011 - abc business news and market analysis 6:30am - 8:30am
1 July 2011 - abc business news and market analysis 6:30am - 8:30am
1 May 2011 - abc business news and market analysis 6:30am - 8:30am
24 April 2011 - abc business news and market analysis 6:30am - 8:30am
20 April 2011 - abc business news and market analysis 6:30am - 8:30am
20 February 2011 - abc business news and market analysis 6:30am - 8:30am
13 February 2011 - abc business news and market analysis 6:30am - 8:30am
6 February 2011 - abc business news and market analysis 6:30am - 8:30am
23 January 2011 - abc business news and market analysis 6:30am - 8",2011,Economy,-665686784.0
"12 September 2011 - abc business news and market analysis
THE world economy may be in the doldrums, but that is not a cause for celebration as a slump would hit exports and add to our own recession, Treasurer Wayne Swan says.
In a speech to the Business Council of Australia's annual summit in Queensland, Mr Swan said the global economy had ""bounced back"" from the global financial crisis and was now moving towards recovery.
""It's time for us to enjoy it while we can,"" he said.
""The last thing that Australia needs is to be dragged into another global economic crisis.""
The federal government has previously warned that another global recession could tip the nation back into recession, as has happened in the past.
Australia's economy has been in a technical recession since the end of June.
Mr Swan said a slump in the world economy would hit export-dependent Australia the hardest.
""I think we've had a very lucky break with the global economy coming to life,"" he said.
""The world economy was very sick and, for a number of years,",2011,Economy,-583885376.0
"26 May 2011 - market claws back some lost ground
US stocks recovered most of the previous day’s sharp decline, with both the Dow and S&P 500 finishing higher. The Nasdaq was down 1.6%. In the face of a raft of poor economic data, it was the relative strength of the jobs market which helped to provide some support for the markets.
After several days of sharp declines, markets began to recover last night as it was revealed that the number of new jobs created in April had exceeded expectations, rising by 244,000. This figure was higher than the expected 180,000 and was the strongest since May 2010, when the number of new jobs created was 263,000. While this was encouraging, it did little to offset the poor economic data which was released in the same day.
On Friday, the S&P/Case-Shiller house price index showed that home prices in the 20 cities tracked by the index fell 4.2% on an annual basis in March, the biggest drop",2011,Economy,-602002880.0
"28 January 2011 - financial markets applaud gillards flood package
Australians should not fear an economic hit from the Federal Government's new $4.3 billion plan to fund infrastructure improvements to combat flooding and improve the country's flood management.
The Australian Securities and Investments Commission (ASIC) has released its 2010 annual report, providing a comprehensive view of the Commission's performance in 2010.
ASIC has today published a consultation paper seeking views on its draft rules under the Corporations Act 2001 (Corporations Act) that will give ASIC the power to take action against unlicensed advisers to ensure consumers are protected.
ASIC's consultation paper is part of a package of changes the Commission is making to improve consumer outcomes from the advice they receive.
ASIC has released its 2010 annual report, providing a comprehensive view of the Commission's performance in 2010.
ASIC has today published a consultation paper seeking views on its draft rules under the Corporations Act 2001 (Corporations Act) that will give ASIC the power to take action",2011,Economy,-611867008.0
"15 August 2011 - zoellicks warning on world economy: “the world economy is in very serious danger, in very serious danger. We are in the midst of a very serious danger. We have serious issues of growth, serious issues of unemployment, serious issues of sovereign debt, and there is very little that can be done about these things in the short run. There are a few things that we can do, but they won’t be quick. It will take some years to see the effects of what we do.” 16.30 EDT
16 August 2011 - ""the world economy is in very serious danger""
15 August 2011 - ""the world economy is in very serious danger, in very serious danger. We are in the midst of a very serious danger. We have serious issues of growth, serious issues of unemployment, serious issues of sovereign debt, and there is very little that can be done about these things in the short run. There are a few things that we can do, but they won’t be quick. It",2011,Economy,-625858240.0
"16 May 2011 - a budget of politics; not economy
It seems that some people still can't get their heads around the fact that politics is the driver of this budget. In other words, there are no economic imperatives that would drive this budget.
In other words, the budget is not about fixing the economy. It is about fixing the political balance in the face of an impending election.
I have seen two arguments in the past 24 hours that suggest that I am not getting the point of the budget. The first is from this column in the Age (subscription may be required). The writer, John Quiggin, suggests that the budget is not about fixing the economy, but rather about reducing the tax burden for the wealthy. This is nonsense. The budget was about making politics palatable for the wealthy, and nothing else.
The second argument is from the head of the NSW Business Chamber. He says that the budget should have been about creating jobs and boosting the economy, rather than trying to fix the budget. He is dead wrong on this",2011,Economy,-566035200.0
"22 August 2011 - share market wrap monday august 22
In an unusual reversal of roles, US shares rose on Monday as investors sought protection from the eurozone's debt crisis by investing in the United States.
The Dow Jones industrial average rose 2.14 per cent, to 11310.77, with the S&P 500 rising 2.07 per cent to 1244.75 and the Nasdaq Composite rising 2.32 per cent to 2702.23.
A lack of positive sentiment for the eurozone continued to push European shares lower, with the pan-European FTSEurofirst 300 index down 2.35 per cent to 976.82.
The European Central Bank's refusal to lend to individual banks and the lack of any clear action by the eurozone's leaders added to the bearish mood.
In Australia, the market was little changed. The S&P/ASX200 added 2.25 points to 4233.9 and the All Ordinaries added 2.3 points",2011,Economy,-608150272.0
"26 August 2011 - breeding wheat especially for asian bread markets
26 August 2011 - breeding wheat especially for asian bread markets
The Australian wheat industry is set to benefit from new research, which aims to breed new wheat varieties that are specifically suited to Asian bread markets.
According to the University of Adelaide's Dr Andrew Forster, wheat for Asian breads is different to that for western milling, and has different requirements in terms of flavour, texture and gluten.
""This project will address the unique characteristics needed in the wheat grown in Australia for Asian breads, including those in India and Indonesia. The wheat industry in Australia has a very large export market, so there is a lot of value in breeding wheat varieties that meet the needs of different markets,"" said Dr Forster.
The Australian wheat industry exports approximately 70 per cent of its crop, mostly to Asian markets, but Dr Forster says this is a challenge, due to the differences between wheat markets in Asia and Australia.
""Australia's wheat is often exported to South Africa and the Middle East, whereas",2011,Economy,-593996928.0
"27 April 2011 - economists tip inflation figure spike
South Africa's Reserve Bank raised its benchmark lending rate for the first time in two years on Tuesday, saying the outlook for inflation has worsened, and a central bank report said economists expect inflation to surge this year.
The South African Reserve Bank raised its benchmark lending rate for the first time in two years on Tuesday, saying the outlook for inflation has worsened, and a central bank report said economists expect inflation to surge this year.
The bank's monetary policy committee, which sets interest rates, lifted the repo rate, the rate at which the bank lends to other banks, by 0.25 percentage point to 7 percent.
The move came after minutes from a committee meeting on April 6 were published on Tuesday, showing that four of the six members voted for the hike. Inflation has risen in recent months after the rand has depreciated and fuel prices increased.
""The committee considers the inflation outlook to have worsened,"" the bank said in a statement.
The central bank's half-year inflation",2011,Economy,-613777152.0
"14 February 2011 - optimism lifts market to 10 month high
The FTSE 100 index of leading shares climbed 4.5% to 5,760 on Monday, the largest one-day percentage gain since August 2010. It is the index's highest level since April 2010. Optimism was boosted by a strong performance by miners as Chinese steel futures touched a record high and investors speculated that the country's growth would slow.
The index started the day 10.7% off its all-time high of 6,933, set in October 2007. A recovery in sentiment towards UK equities began in September 2010 after the Bank of England increased the scale of its asset purchase programme in an attempt to prevent a double-dip recession.
The recovery in sentiment continued into 2011, with investors taking advantage of the Bank of England's policy measures, which saw the FTSE 100 rise 16% in January. The FTSE 100 had its worst month since March 2009 as global markets sold off",2011,Economy,-608930304.0
"01 September 2011 - golf to boost island economy
09 December 2010 - a dream come true for a young man
04 September 2010 - 'We had a dream and we made it come true'
04 September 2010 - 'We had a dream and we made it come true'
04 September 2010 - 'We had a dream and we made it come true'
04 September 2010 - 'We had a dream and we made it come true'
04 September 2010 - 'We had a dream and we made it come true'
04 September 2010 - 'We had a dream and we made it come true'
28 July 2010 - golf to boost island economy
27 July 2010 - golf to boost island economy
27 July 2010 - golf to boost island economy
27 July 2010 - golf to boost island economy
27 July 2010 - golf to boost island economy
26 June 2010 - golf to boost island economy
26 June 201",2011,Economy,-639795840.0
"02 September 2011 - tiny speckled eggs target niche market
One of the most popular and sought-after breeds of duck on the market today is the speckled hen, so much so that the majority of the demand is from a niche market of dedicated fanciers who are willing to pay premium prices for the rare birds.
These are small but plump, pretty and very sociable ducks that come in two main colours - speckled and white - with the latter, known as the 'pied hen', being far less popular than the speckled variety.
These ducks were developed in the late 1980s from the white Hungarian 'pekin' duck. The new speckled hen, or pekin speckled hen, is a breed that has gained a reputation for being friendly, docile and easy to keep.
Their docile nature and calm temperament makes them a good choice for smallholding and homesteading, and they are also known to produce an abundance of rich yellow eggs that are highly prized.
They are not too large",2011,Economy,-582376448.0
"18 July 2011 - act economy
A look at the economic performance of the act (since 2007)
On 19 July the act celebrates its fourth birthday.
In April 2011 the Dutch unemployment rate was 4.2%. In 2007 the rate was 3.5%. In 2011 the Dutch unemployment rate was still lower than the average of all European Union countries (8.3%). In 2007 it was still lower than the average of all EU countries (7.4%). In 2007 27% of all Dutch jobs were on short-term contracts. In 2011 the number is still 26%.
In 2007 45% of all working people paid no taxes. In 2011 33% paid no taxes. This means a decrease of 7%. (Source: Dutch Bureau for Economic Policy Analysis, 19 July 2011)
In 2007 the total Dutch public debt was 45% of the Gross Domestic Product (GDP). In",2011,Economy,-583882560.0
"11 February 2011 - flat outlook for regional economy in 2011
Economic growth will be 1.3 percent for 2011, down from the 2010 forecast of 1.8 percent. The downward revision is due to higher oil prices, which will reduce export growth, and to slower global economic growth, which will dampen domestic growth in both the domestic and export sectors. The inflation outlook remains unchanged from last year’s forecast at around 2.6 percent, which will be driven primarily by the 3.5 percent rise in oil prices. Inflation will also be influenced by the effects of the euro crisis on interest rates.
As regards fiscal policy, the 2011 budget was adopted by the government with some delay. The budget deficit target for 2011 is 5.2 percent of GDP, which is the same as the 2010 target. The 2011 budget has been approved without significant changes to the targets that had been included in the government’s proposal. The key elements of the 2011 budget remain",2011,Economy,-601031296.0
"12 October 2011 - european stocks subdued
European stocks are subdued, following a mixed close for US shares and amid continued concerns about the global economy. European shares are likely to be driven by earnings and by US market developments.
The German Dax is down 0.1%, France's CAC is off 0.5% and London's FTSE is down 0.3%. US shares closed slightly lower after a choppy session as investors waited for comments from Fed policymakers, while the dollar was steady. US equities closed slightly lower on Thursday as investors awaited the minutes of the Federal Reserve's September meeting for more clues on the central bank's thinking on when to start tapering asset purchases.
The S&P 500 fell 0.2% to 1,404.05. The blue-chip Dow Jones Industrial Average dropped 0.3% to 12,783.05. The tech-rich Nasdaq Composite Index rose 0.1% to 3,032.38. US stocks had been",2011,Economy,-598285184.0
"18 January 2011 - floods to shake up brisbane property market
Floods to shake up Brisbane property market
The Brisbane flood is likely to have a profound impact on the real estate market in this market, according to some of the industry’s leading figures.
Rachelle Phipps, managing director of Brisbane-based Real Estate Choice, said many owners had been caught off-guard by the deluge.
“Many owners are being forced to accept significantly lower rents or worse yet, rent free periods as a consequence of the floods,” she said.
“This has the potential to seriously damage the Brisbane property market.”
Mr Phipps said that the floods had caused a surge in demand for vacant property and it was unclear whether this demand would continue.
“There are a lot of people looking to buy or rent because they have been forced to flee,” she said.
“I don’t know whether this will continue, because some owners may choose to repair their properties.
“We could see a huge demand for property that has been affected by the floods, but there is no guarantee that it",2011,Economy,-592084160.0
"20 January 2011 - supermarket food stocks returning to normal after last week's snowfall.
The picture below is the store I usually go to on a Sunday - not much snow yet. By this afternoon the snow has melted in the warm temperatures.
I'm hoping the cold temperatures and ice and snow are finished with us for the rest of this winter.
I have two new knitting patterns by Susan Bates that I am working on. The first is the Arty Hat and the second is the Arty Scarf. This is the Arty Scarf - I will show you the Arty Hat when it is completed.
And I am also working on the KAL that I mentioned yesterday.
It is my plan to work on the KAL until I finish the scarf.
I am also in the process of starting another KAL - a pattern that I have had for a while - the ""Cuddle Blanket"" by Lorna Miser.
I have never worked on the Cuddle Blanket before but I love the look of the blanket. It is knit in",2011,Economy,-568021632.0
"26 September 2011 - imf says ecb can scare markets
26 September 2011 - imf says ecb can scare markets : The IMF says ECB policy decisions can affect the markets and cause turmoil. It said that if the central bank was willing to inject more money into the economy, then it should do so. The IMF also said that the bank's bond purchases will not have a negative impact on other banks. The ECB has not decided yet whether it will buy sovereign debt, but it has said that it would not do so if it is not necessary to lower borrowing costs.
The IMF said that the bank should be careful not to affect the markets too much. It said that the central bank should only buy debt if it is necessary to lower borrowing costs. The IMF also said that the bank should not make any decisions that could affect the market too much.
The IMF said that the central bank should only make decisions that are in the best interest of the economy. It said that the central bank should not make any decisions that could affect the market too",2011,Economy,-622316736.0
"14 February 2011 - buoyant economy eases act deficit
The Government’s annual financial statement for 2011 has indicated that the economic recovery is continuing, with a reduction in the current account deficit from 6.2% of GDP to 4.8% of GDP, despite the ongoing debt crisis in the Euro zone.
The Statement has revealed that economic growth will have increased by 2.6% in 2010 and is projected to reach 3.5% in 2011 and 3.7% in 2012, the first forecast above 3% for the Irish economy since 2007. The Government’s borrowing requirement is also expected to fall from a peak of 8.9% of GDP in 2009 to 6.8% in 2010 and 6.4% in 2011. The National Treasury Management Agency (NTMA) also announced today that it has issued a €5 billion 3-year bond which was more than 5 times over-subscribed, achieving a yield",2011,Economy,-616778624.0
"30 November 2011 - farmers need to market themselves
The Department of Agriculture, Fisheries and Forestry (DAFF) has encouraged small and medium size farmers to market themselves more effectively, if they are to be successful in the tough business climate.
Speaking at the National Small and Medium Enterprises (SME) Development Agency of South Africa (NAMSA)’s Annual Conference in Durban, DAFF Director-General Thoko Didiza said small and medium enterprises had a vital role to play in the development of rural communities and the country as a whole. In addition, they provided employment opportunities for rural people.
The Department, she said, would continue to give attention to SMEs to assist them with their business needs. “Small business is the backbone of the economy. As such, it is critical for the success of the economy,” she said.
Didiza said the Department had already developed a framework, which included a national agricultural investment framework, the agricultural investment plan and the small business advisory service. It was now ready to move to implementation.
“We",2011,Economy,-582386944.0
"25 July 2011 - abc business news and market analysis
On the Money with Alan Kohler – ABC News Business 24/7
This week’s topic: China’s economy is on a tear – what does it mean for our economy?
Guests: Stephen Grenville, professor at ANU College of Asia & the Pacific, and Adjunct Professor at the Crawford School of Economics & Government
Andrew Charlton, former Chief of Staff to Treasurer Wayne Swan, and now a director of the think tank the Australia 21
Peter Ryan, chairman of Aegis Financial Services, and former CEO of Macquarie Bank
Peter Martin, economics writer for The Age
Guests: Stephen Grenville, professor at ANU College of Asia & the Pacific, and Adjunct Professor at the Crawford School of Economics & Government
Andrew Charlton, former Chief of Staff to Treasurer Wayne Swan, and now a director of the think tank the Australia 21
Peter Ryan, chairman of Aegis Financial Services, and former CEO of Macquarie Bank
Peter",2011,Economy,-616662144.0
"26 July 2011 - wa sheep stocks plunge
The sheep flock fell 5.6 per cent in the year to June, to 26.5 million, and the cattle flock fell 1.6 per cent, to 25.6 million.
Cattle slaughterings have been running at around 600,000 per year, about 2.2 per cent higher than last year, with lamb slaughterings 0.2 per cent higher at 9.7 million head.
Australian Bureau of Statistics sheep data showed 8.6 million ewes on 1 July this year, down 5.2 per cent, while the sheep flock has fallen to 26.5 million, down 5.6 per cent.
A large reduction in the number of sheep at saleyards has led to a fall in the average saleyard sheep price in WA to $90 in June, 9.5 per cent lower than a year earlier.
The average saleyard lamb price fell 4.5 per cent,",2011,Economy,-600599360.0
"06 December 2011 - avo growers want kiwis to pay marketing levy
Avo growers have backed a move to have kiwifruit pay a marketing levy. The levy would replace the existing 2.4% tax and would be paid by kiwifruit growers in return for more investment in marketing the fruit.
The proposal was presented at the first meeting of the kiwifruit industry marketing review group since the 2011 season got under way.
In the last season, the industry body, Zespri, was given the responsibility to promote kiwifruit around the world and has set a target to lift exports from the current $200 million to $400 million.
A marketing levy was also suggested by a Zespri levy review group after the 2010 season.
The review group has looked at different ways to fund the levy including levies from different fruit varieties and an annual levy.
The meeting of the marketing review group has heard that the levy should be introduced as a permanent, fixed rate and be based on the value of all kiw",2011,Economy,-589526912.0
"24 November 2011 - local market close
By Mark Chatterton in Sydney
* China's HSBC PMI shows a rise to 50.5 in November, but that is still below 50.0
* The dollar hits a 15-month high against the euro
* Japan's exports to China rose 23% in October
* A new study reveals the Australian property market has lost its appeal as a safe haven asset
* UK's public sector net debt is set to hit a record $1.4tn in 2012
* The US budget deficit for October hits $107bn, almost triple the figure for October 2010
* German unemployment rose to 2.6 million in October from 2.5 million in September
* Greece's parliament approves austerity measures
* Italy's government deficit is expected to hit 3.5% of GDP in 2012, down from an expected 3.8% in 2011
* China's trade surplus swells to a",2011,Economy,-583542528.0
"03 June 2011 - multi speed economy hits services sector
The growth of the UK economy was weaker in May than the average for the past 18 months and was led by the services sector.
The ONS’s gross domestic product (GDP) estimate for May was 0.3 per cent, while the average growth for the past 18 months has been 0.5 per cent. This figure compares to the ONS’s estimate of 0.8 per cent in April.
The ONS said growth was mainly due to an increase in services activity, driven by a rise in retail sales, but this was partly offset by a fall in manufacturing output and public sector spending.
A separate set of figures from the British Chambers of Commerce (BCC) showed that the sector was the weakest performer in the UK’s economy in May.
Its monthly business trends survey found that a quarter of the BCC’s member firms said they were unable to increase employment in May.",2011,Economy,-558060544.0
"13 July 2011 - market report
UK residential property transactions for June 2011
According to figures from the Land Registry, 75,300 property transactions were registered in the UK in June 2011, a rise of 7.4% on May and 7.1% on June 2010.
However, this is down from 75,800 in May, the highest level since April 2007. The figures also show that the number of residential property transactions has been rising since March, when it had fallen for four months in a row.
The average price of residential property transactions was £162,500, up 3.2% on June 2010. It was the highest average price since April 2007, although it has declined from May's figure of £162,700, the highest since April 2008.
There were 5,200 conveyancing solicitors in the UK, 8.8% fewer than in June 2010, when there were 5,",2011,Economy,-611391296.0
"17 February 2011 - amp profit edges up despite subdued market conditions
17 February 2011 - amp profit edges up despite subdued market conditions
Amp Capital Investors' first half results for 2011 showed an increase in net profit, although a subdued market environment contributed to a fall in net client assets of 14 per cent to $25.6 billion.
For the half year ended 31 December 2010, net profit was $9.7 million, up 8 per cent from $9.0 million in the prior corresponding period.
Net client assets were $25.6 billion, down 14 per cent from $29.7 billion in the prior corresponding period.
Amp Capital Investors' managing director, Anthony Belchambers, said the result reflected the difficult market environment.
""Despite these challenging conditions, the result is consistent with the business strategy, which is to deliver consistent, low risk returns for our clients. Net client assets were maintained, and the dividend was paid at the level expected, despite the difficult market environment and the",2011,Economy,-606239680.0
"09 June 2011 - stalling recovery hits us stocks
09 June 2011 - stalling recovery hits us stocks
Wall Street slumps as euro zone crisis and Greece jitters drag down equities
New York (AFP) – Wall Street ended lower Wednesday as Greece's crisis continued to haunt equities, with investors reluctant to commit to any new positions.
A Greek government official told The Associated Press Wednesday that Greek Prime Minister George Papandreou was ready to step down if his coalition loses a confidence vote in Parliament.
That announcement failed to ease concern about Greece's debt, which is the biggest drag on the euro zone.
The Dow Jones industrial average dropped 0.44 percent to 11,469.66. The broader S&P 500 fell 0.49 percent to 1,226.99, and the tech-rich Nasdaq composite index was off 0.33 percent at 2,604.66.
The Dow and S&P 500 fell 0.7 percent each for the week, their biggest weekly losses since",2011,Economy,-612280384.0
"15 November 2011 - markets jittery as monti moves to save italy
Markets were jittery today as Italy's premier Mario Monti unveiled a €20bn austerity package to help the government get its debt back into the EU's deficit limits by 2013.  The 3 month Italian bond yield increased by 0.25% to 1.9%. The FTSE 100 has opened up 28 points and is trading 0.2% higher at 5572.
Italy was already under a lot of pressure to cut its deficits after the EU's highest court ruled last week that its budget deficit was 2.1% above the limit in 2009.
The Italian package has been met with scepticism and scepticism is in short supply at the moment, so we could well see some nervous trading today.
The US dollar was lower against the majors after the US consumer confidence reading was lower than expected at 58.1 for October. The market was looking for 63. The dollar was trading 0.2% lower",2011,Economy,-596635904.0
"18 October 2011 - local markets open and closing times - and a bit of market news
We have 4 markets open today in Australia:
Melbourne 10am - 4pm
Perth 10am - 3pm
Sydney 10am - 2pm
Canberra 10am - 2pm
So if you are looking to get out and enjoy the markets this weekend, or if you are a stall holder, it is a very good day to go.
The Melbourne market is open all day Saturday, while the rest are open on Saturday and Sunday. It would be wise to check the local market page to confirm opening times and days for the markets nearest to you.
The Sydney market has had a bit of a shake up with the departure of the Sunday market. The vendors have now set up shop at the Saturday market which runs from 10am - 2pm.
As per usual, there is a great deal of variety available at the markets today. From the usual fruit and veg,",2011,Economy,-569223808.0
"07 October 2011 - abc business news and marketing analysis on 2UE radio
02 October 2011 - ABC news radio 702 - Sydney
28 September 2011 - ABC news radio 702 - Sydney
27 September 2011 - ABC news radio 702 - Sydney
21 September 2011 - ABC news radio 702 - Sydney
16 September 2011 - ABC news radio 702 - Sydney
15 September 2011 - ABC news radio 702 - Sydney
14 September 2011 - ABC news radio 702 - Sydney
08 September 2011 - ABC news radio 702 - Sydney
02 September 2011 - ABC news radio 702 - Sydney
01 September 2011 - ABC news radio 702 - Sydney
31 August 2011 - ABC news radio 702 - Sydney
30 August 2011 - ABC news radio 702 - Sydney
23 August 2011 - ABC news radio 702 - Sydney
18 August 2011 - ABC news radio 702 -",2011,Economy,-622456192.0
"29 November 2011 - global stocks soar on better than expected US data.
27 November 2011 - global stocks edge higher on weaker than expected US data.
25 November 2011 - global stocks close lower on stronger than expected US data.
23 November 2011 - global stocks edge higher on weak US data.
21 November 2011 - global stocks close slightly lower on weaker than expected US data.
18 November 2011 - global stocks edge higher on better than expected US data.
17 November 2011 - global stocks close lower on weaker than expected US data.
16 November 2011 - global stocks close higher on weaker than expected US data.
14 November 2011 - global stocks close lower on stronger than expected US data.
11 November 2011 - global stocks edge higher on weaker than expected US data.
10 November 2011 - global stocks close slightly higher on weaker than expected US data.
09 November 2011 - global stocks close lower on stronger than expected US data.
08 November 2011 -",2011,Economy,-619953920.0
"15 February 2011 - market ends flat as investors take a break
By EWN Reporter on 15 February 2011 - 12:18
The market has ended on a flat note after a week of big gains.
The all-share ended 0.03% higher, and the JSE Top 40 was also up by 0.03%.
Investors are taking a break before next week's key economic figures.
The South African Reserve Bank has said that it will decide on interest rates in March.
The rand closed stronger, trading at R7.45 to the dollar, up 0.06%.
The gold price also closed firmer. A gram of gold bought at R3 650, 00, up R16.
The US dollar is now buying R7.51 to the rand.
In equities, the top performer was Tongaat Hulett, up 9.8%.
And the biggest faller was BHP Billiton, down 0.88%.",2011,Economy,-566180992.0
